 [ 936  692]]|,|[[ 782  271]
 [1122  208]
 [1295  602]
 [ 929  699]]|,0.95254795622358968
/home/khurram/Dicta_data/background02test/background02/tax005.avi/129.jpg,|[[ 786  343]
 [1123  305]
 [1264  719]
 [ 868  780]]|,|[[ 785  336]
 [1129  321]
 [1265  721]
 [ 869  777]]|,0.98382714040065955
/home/khurram/Dicta_data/background02test/background02/tax005.avi/145.jpg,|[[ 824  342]
 [1143  278]
 [1342  659]
 [ 976  755]]|,|[[ 817  337]
 [1145  280]
 [1328  666]
 [ 972  753]]|,0.96489034243939975
/home/khurram/Dicta_data/background02test/background02/tax005.avi/043.jpg,|[[ 810  348]
 [1132  340]
 [1241  690]
 [ 847  713]]|,|[[ 808  346]
 [1136  336]
 [1241  691]
 [ 847  713]]|,0.98618952841301433
/home/khurram/Dicta_data/background02test/background02/tax005.avi/019.jpg,|[[ 730  385]
 [1064  358]
 [1184  750]
 [ 784  800]]|,|[[ 737  386]
 [1066  362]
 [1185  752]
 [ 786  801]]|,0.97396290283582609
/home/khurram/Dicta_data/background02test/background02/tax005.avi/114.jpg,|[[ 748  343]
 [1092  317]
 [1194  742]
 [ 788  784]]|,|[[ 753  346]
 [1094  321]
 [1193  743]
 [ 789  786]]|,0.97692452797832385
/home/khurram/Dicta_data/background02test/background02/tax005.avi/164.jpg,|[[ 793  316]
 [1104  243]
 [1327  606]
 [ 981  716]]|,|[[ 627  336]
 [1105  249]
 [1329  609]
 [ 980  721]]|,0.6738273611388742
/home/khurram/Dicta_data/background02test/background02/tax005.avi/169.jpg,|[[ 805  321]
 [1115  250]
 [1336  611]
 [ 988  718]]|,|[[ 809  321]
 [1121  257]
 [1329  613]
 [ 987  720]]|,0.98117729760490069
/home/khurram/Dicta_data/background02test/background02/tax005.avi/182.jpg,|[[ 791  302]
 [1110  248]
 [1293  616]
 [ 926  700]]|,|[[ 796  305]
 [1104  254]
 [1288  618]
 [ 922  704]]|,0.9731473512000578
/home/khurram/Dicta_data/background02test/background02/tax005.avi/159.jpg,|[[ 788  316]
 [1101  242]
 [1323  606]
 [ 974  717]]|,|[[ 803  313]
 [1104  249]
 [1313  612]
 [ 973  721]]|,0.95115679611803639
/home/khurram/Dicta_data/background02test/background02/tax005.avi/078.jpg,|[[ 778  331]
 [1099  277]
 [1290  659]
 [ 925  747]]|,|[[ 786  330]
 [1105  281]
 [1289  661]
 [ 924  753]]|,0.97037717118368039
/home/khurram/Dicta_data/background02test/background02/tax005.avi/012.jpg,|[[ 765  418]
 [1102  372]
 [1274  781]
 [ 874  858]]|,|[[ 770  416]
 [1105  378]
 [1273  784]
 [ 882  864]]|,0.96206320357495434
/home/khurram/Dicta_data/background02test/background02/tax005.avi/161.jpg,|[[ 796  312]
 [1107  238]
 [1332  601]
 [ 984  711]]|,|[[ 793  312]
 [1088  241]
 [1329  603]
 [ 982  711]]|,0.98513043090884789
/home/khurram/Dicta_data/background02test/background02/tax005.avi/044.jpg,|[[ 816  341]
 [1139  331]
 [1254  679]
 [ 861  704]]|,|[[ 821  345]
 [1137  329]
 [1253  681]
 [ 855  705]]|,0.97833655390586149
/home/khurram/Dicta_data/background02test/background02/tax005.avi/002.jpg,|[[ 760  423]
 [1099  362]
 [1307  775]
 [ 913  878]]|,|[[ 764  424]
 [1098  367]
 [1307  777]
 [ 915  880]]|,0.97862189646064446
/home/khurram/Dicta_data/background02test/background02/tax005.avi/102.jpg,|[[ 680  355]
 [1026  310]
 [1157  734]
 [ 752  808]]|,|[[ 691  354]
 [1027  316]
 [1155  738]
 [ 752  809]]|,0.97100830437599384
/home/khurram/Dicta_data/background02test/background02/tax005.avi/045.jpg,|[[ 817  336]
 [1140  326]
 [1257  673]
 [ 862  698]]|,|[[ 819  337]
 [1136  331]
 [1257  675]
 [ 856  705]]|,0.96967221648287405
/home/khurram/Dicta_data/background02test/background02/tax005.avi/086.jpg,|[[ 782  263]
 [1108  199]
 [1304  588]
 [ 938  685]]|,|[[ 785  263]
 [1104  201]
 [1298  593]
 [ 928  688]]|,0.97684042073583988
/home/khurram/Dicta_data/background02test/background02/tax005.avi/170.jpg,|[[ 808  314]
 [1117  242]
 [1338  603]
 [ 990  710]]|,|[[ 812  314]
 [1121  240]
 [1338  607]
 [ 993  710]]|,0.97765434334896384
/home/khurram/Dicta_data/background02test/background02/tax005.avi/093.jpg,|[[ 756  321]
 [1089  260]
 [1266  667]
 [ 885  760]]|,|[[ 755  321]
 [1088  270]
 [1265  668]
 [ 879  762]]|,0.97700613311122886
/home/khurram/Dicta_data/background02test/background02/tax005.avi/214.jpg,|[[ 831  295]
 [1148  281]
 [1234  641]
 [ 856  666]]|,|[[ 835  297]
 [1154  290]
 [1233  644]
 [ 856  673]]|,0.96482487482124768
/home/khurram/Dicta_data/background02test/background02/tax005.avi/021.jpg,|[[ 729  381]
 [1060  359]
 [1169  745]
 [ 771  787]]|,|[[ 732  386]
 [1057  364]
 [1169  746]
 [ 771  784]]|,0.97713220761743036
/home/khurram/Dicta_data/background02test/background02/tax005.avi/213.jpg,|[[ 840  295]
 [1156  283]
 [1237  643]
 [ 861  664]]|,|[[ 845  297]
 [1161  292]
 [1233  643]
 [ 863  667]]|,0.96533411172201067
/home/khurram/Dicta_data/background02test/background02/tax005.avi/007.jpg,|[[ 769  418]
 [1107  364]
 [1302  775]
 [ 906  868]]|,|[[ 769  419]
 [1110  372]
 [1302  777]
 [ 908  868]]|,0.98661548857582904
/home/khurram/Dicta_data/background02test/background02/tax005.avi/137.jpg,|[[ 816  348]
 [1145  298]
 [1317  698]
 [ 935  777]]|,|[[ 817  346]
 [1142  303]
 [1312  704]
 [ 936  776]]|,0.98874016157682332
/home/khurram/Dicta_data/background02test/background02/tax005.avi/105.jpg,|[[ 689  312]
 [1039  274]
 [1164  703]
 [ 758  766]]|,|[[ 688  314]
 [1041  274]
 [1163  705]
 [ 759  769]]|,0.99049572121544938
/home/khurram/Dicta_data/background02test/background02/tax005.avi/057.jpg,|[[ 829  286]
 [1158  269]
 [1314  621]
 [ 916  660]]|,|[[ 826  286]
 [1161  273]
 [1313  624]
 [ 913  665]]|,0.97069464813477557
/home/khurram/Dicta_data/background02test/background02/tax005.avi/009.jpg,|[[ 770  413]
 [1108  363]
 [1294  773]
 [ 896  859]]|,|[[ 770  409]
 [1106  361]
 [1297  771]
 [ 895  860]]|,0.98786756368584172
/home/khurram/Dicta_data/background02test/background02/tax005.avi/066.jpg,|[[ 830  323]
 [1153  288]
 [1325  658]
 [ 945  722]]|,|[[ 830  319]
 [1153  289]
 [1311  659]
 [ 947  722]]|,0.98353258951180955
/home/khurram/Dicta_data/background02test/background02/tax005.avi/115.jpg,|[[ 746  338]
 [1090  315]
 [1188  740]
 [ 782  781]]|,|[[ 752  335]
 [1091  322]
 [1185  739]
 [ 776  787]]|,0.97894958568463109
/home/khurram/Dicta_data/background02test/background02/tax005.avi/185.jpg,|[[ 787  293]
 [1108  246]
 [1278  615]
 [ 905  689]]|,|[[ 794  290]
 [1106  252]
 [1277  617]
 [ 905  689]]|,0.97651226482495834
/home/khurram/Dicta_data/background02test/background02/tax005.avi/037.jpg,|[[ 819  368]
 [1140  362]
 [1234  719]
 [ 842  736]]|,|[[ 823  369]
 [1136  362]
 [1233  720]
 [ 842  737]]|,0.98587441582627644
/home/khurram/Dicta_data/background02test/background02/tax005.avi/166.jpg,|[[ 800  319]
 [1110  247]
 [1333  611]
 [ 986  720]]|,|[[ 803  320]
 [1104  240]
 [1328  615]
 [ 984  721]]|,0.98795586983565775
/home/khurram/Dicta_data/background02test/background02/tax005.avi/218.jpg,|[[ 818  312]
 [1137  292]
 [1239  659]
 [ 860  692]]|,|[[ 822  313]
 [1137  296]
 [1232  660]
 [ 861  688]]|,0.97549035447700905
/home/khurram/Dicta_data/background02test/background02/tax005.avi/165.jpg,|[[ 798  316]
 [1109  243]
 [1331  606]
 [ 984  716]]|,|[[ 802  315]
 [1122  241]
 [1329  609]
 [ 976  721]]|,0.97600361628868759
/home/khurram/Dicta_data/background02test/background02/tax005.avi/098.jpg,|[[ 711  346]
 [1051  294]
 [1207  710]
 [ 813  794]]|,|[[ 715  347]
 [1053  296]
 [1208  712]
 [ 814  795]]|,0.98418021800756739
/home/khurram/Dicta_data/background02test/background02/tax005.avi/072.jpg,|[[ 799  307]
 [1123  259]
 [1308  639]
 [ 938  720]]|,|[[ 802  305]
 [1121  258]
 [1305  641]
 [ 938  720]]|,0.98591005728059367
/home/khurram/Dicta_data/background02test/background02/tax005.avi/097.jpg,|[[ 711  347]
 [1051  293]
 [1211  707]
 [ 819  792]]|,|[[ 718  347]
 [1056  300]
 [1210  706]
 [ 821  794]]|,0.9736872403928758
/home/khurram/Dicta_data/background02test/background02/tax005.avi/061.jpg,|[[ 828  313]
 [1156  290]
 [1316  654]
 [ 924  702]]|,|[[ 825  312]
 [1153  297]
 [1314  657]
 [ 921  704]]|,0.97659800866458923
/home/khurram/Dicta_data/background02test/background02/tax005.avi/121.jpg,|[[ 755  336]
 [1098  310]
 [1207  734]
 [ 803  778]]|,|[[ 757  338]
 [1097  314]
 [1200  730]
 [ 806  779]]|,0.98169152451549524
/home/khurram/Dicta_data/background02test/background02/tax005.avi/071.jpg,|[[ 801  312]
 [1125  264]
 [1309  641]
 [ 936  721]]|,|[[ 801  312]
 [1130  274]
 [1305  645]
 [ 931  721]]|,0.97991853166588461
/home/khurram/Dicta_data/background02test/background02/tax005.avi/006.jpg,|[[ 769  420]
 [1107  364]
 [1304  775]
 [ 910  869]]|,|[[ 770  418]
 [1105  368]
 [1304  778]
 [ 913  873]]|,0.98356236103650618
/home/khurram/Dicta_data/background02test/background02/tax005.avi/112.jpg,|[[ 730  331]
 [1076  303]
 [1181  729]
 [ 774  776]]|,|[[ 735  331]
 [1078  306]
 [1186  733]
 [ 770  780]]|,0.98081030333141905
/home/khurram/Dicta_data/background02test/background02/tax005.avi/152.jpg,|[[ 795  325]
 [1112  251]
 [1329  620]
 [ 972  730]]|,|[[ 803  321]
 [1119  256]
 [1329  624]
 [ 977  736]]|,0.95504593657788606
/home/khurram/Dicta_data/background02test/background02/tax005.avi/025.jpg,|[[ 730  367]
 [1060  353]
 [1153  732]
 [ 755  762]]|,|[[ 728  370]
 [1058  354]
 [1153  738]
 [ 753  763]]|,0.98057834319359527
/home/khurram/Dicta_data/background02test/background02/tax005.avi/203.jpg,|[[ 833  267]
 [1150  267]
 [1217  628]
 [ 840  634]]|,|[[ 835  270]
 [1154  274]
 [1216  630]
 [ 846  641]]|,0.95757223093659871
/home/khurram/Dicta_data/background02test/background02/tax005.avi/029.jpg,|[[ 753  347]
 [1088  337]
 [1180  724]
 [ 772  747]]|,|[[ 767  352]
 [1088  338]
 [1171  720]
 [ 769  753]]|,0.96123904876576016
/home/khurram/Dicta_data/background02test/background02/tax005.avi/153.jpg,|[[ 793  321]
 [1108  247]
 [1327  616]
 [ 973  726]]|,|[[ 793  321]
 [1122  258]
 [1311  625]
 [ 975  729]]|,0.98124096269400085
/home/khurram/Dicta_data/background02test/background02/tax005.avi/193.jpg,|[[ 811  276]
 [1132  259]
 [1236  630]
 [ 856  660]]|,|[[ 817  273]
 [1133  255]
 [1234  633]
 [ 857  660]]|,0.97179296746879396
/home/khurram/Dicta_data/background02test/background02/tax005.avi/151.jpg,|[[ 801  327]
 [1116  254]
 [1332  624]
 [ 975  733]]|,|[[ 802  321]
 [1122  257]
 [1311  634]
 [ 974  737]]|,0.97744215474793306
/home/khurram/Dicta_data/background02test/background02/tax005.avi/179.jpg,|[[ 801  312]
 [1116  251]
 [1314  616]
 [ 953  709]]|,|[[ 802  313]
 [1121  257]
 [1313  618]
 [ 946  707]]|,0.97608768295127979
/home/khurram/Dicta_data/background02test/background02/tax005.avi/005.jpg,|[[ 766  423]
 [1105  366]
 [1306  778]
 [ 911  873]]|,|[[ 768  426]
 [1105  370]
 [1305  780]
 [ 914  877]]|,0.97862082925677274
/home/khurram/Dicta_data/background02test/background02/tax005.avi/147.jpg,|[[ 824  334]
 [1142  267]
 [1346  645]
 [ 983  745]]|,|[[ 830  337]
 [1144  273]
 [1344  649]
 [ 983  745]]|,0.97222745928386001
/home/khurram/Dicta_data/background02test/background02/tax005.avi/195.jpg,|[[ 820  273]
 [1141  261]
 [1233  629]
 [ 853  652]]|,|[[ 824  272]
 [1137  263]
 [1233  630]
 [ 850  657]]|,0.98222216995370315
/home/khurram/Dicta_data/background02test/background02/tax005.avi/106.jpg,|[[ 705  315]
 [1053  278]
 [1174  706]
 [ 767  765]]|,|[[ 705  313]
 [1058  282]
 [1168  704]
 [ 767  771]]|,0.99090510499123097
/home/khurram/Dicta_data/background02test/background02/tax005.avi/131.jpg,|[[ 795  343]
 [1130  302]
 [1277  714]
 [ 886  778]]|,|[[ 796  346]
 [1136  306]
 [1282  714]
 [ 886  778]]|,0.98915527995096797
/home/khurram/Dicta_data/background02test/background02/tax005.avi/209.jpg,|[[ 841  290]
 [1156  288]
 [1225  647]
 [ 849  655]]|,|[[ 844  288]
 [1160  289]
 [1218  648]
 [ 849  657]]|,0.98482675322714575
/home/khurram/Dicta_data/background02test/background02/tax005.avi/171.jpg,|[[ 810  310]
 [1120  239]
 [1340  600]
 [ 991  707]]|,|[[ 819  304]
 [1121  241]
 [1327  609]
 [ 990  705]]|,0.96084143479718409
/home/khurram/Dicta_data/background02test/background02/tax005.avi/054.jpg,|[[ 815  294]
 [1143  281]
 [1289  625]
 [ 890  658]]|,|[[ 815  295]
 [1136  290]
 [1289  626]
 [ 890  658]]|,0.98782581317420937
/home/khurram/Dicta_data/background02test/background02/tax005.avi/210.jpg,|[[ 844  292]
 [1159  286]
 [1232  645]
 [ 856  658]]|,|[[ 843  288]
 [1158  289]
 [1234  644]
 [ 859  656]]|,0.98402880519063829
/home/khurram/Dicta_data/background02test/background02/tax005.avi/177.jpg,|[[ 805  310]
 [1121  247]
 [1326  612]
 [ 967  708]]|,|[[ 802  313]
 [1120  249]
 [1325  609]
 [ 963  715]]|,0.96207108685266263
/home/khurram/Dicta_data/background02test/background02/tax005.avi/142.jpg,|[[ 828  344]
 [1150  286]
 [1338  674]
 [ 968  762]]|,|[[ 825  344]
 [1153  289]
 [1328  680]
 [ 962  770]]|,0.95924917578722768
/home/khurram/Dicta_data/background02test/background02/tax005.avi/068.jpg,|[[ 825  318]
 [1148  275]
 [1326  649]
 [ 949  721]]|,|[[ 829  320]
 [1153  279]
 [1330  657]
 [ 946  721]]|,0.97870269225910489
/home/khurram/Dicta_data/background02test/background02/tax005.avi/085.jpg,|[[ 776  272]
 [1100  210]
 [1297  597]
 [ 934  692]]|,|[[ 781  273]
 [1104  215]
 [1296  599]
 [ 937  697]]|,0.97032767702169775
/home/khurram/Dicta_data/background02test/background02/tax005.avi/201.jpg,|[[ 827  263]
 [1147  261]
 [1217  626]
 [ 837  634]]|,|[[ 832  265]
 [1147  257]
 [1217  627]
 [ 836  641]]|,0.9756172359930978
/home/khurram/Dicta_data/background02test/background02/tax005.avi/211.jpg,|[[ 845  294]
 [1160  286]
 [1236  646]
 [ 860  661]]|,|[[ 849  296]
 [1162  290]
 [1234  648]
 [ 863  656]]|,0.96775684992997446
/home/khurram/Dicta_data/background02test/background02/tax005.avi/113.jpg,|[[ 741  336]
 [1086  309]
 [1191  738]
 [ 785  782]]|,|[[ 747  337]
 [1087  313]
 [1188  738]
 [ 788  785]]|,0.97481648145119026
/home/khurram/Dicta_data/background02test/background02/tax005.avi/205.jpg,|[[ 836  272]
 [1153  273]
 [1217  635]
 [ 840  639]]|,|[[ 841  272]
 [1154  273]
 [1218  636]
 [ 838  642]]|,0.98446313663376595
/home/khurram/Dicta_data/background02test/background02/tax005.avi/027.jpg,|[[ 735  358]
 [1068  346]
 [1159  728]
 [ 756  755]]|,|[[ 736  359]
 [1074  351]
 [1153  720]
 [ 753  753]]|,0.97797214123744736
/home/khurram/Dicta_data/background02test/background02/tax005.avi/149.jpg,|[[ 814  329]
 [1131  259]
 [1340  633]
 [ 980  738]]|,|[[ 810  329]
 [1136  266]
 [1327  640]
 [ 975  737]]|,0.97287691157340539
/home/khurram/Dicta_data/background02test/background02/tax005.avi/065.jpg,|[[ 823  325]
 [1147  292]
 [1319  663]
 [ 938  724]]|,|[[ 826  327]
 [1152  305]
 [1316  664]
 [ 936  723]]|,0.97722901849217636
/home/khurram/Dicta_data/background02test/background02/tax005.avi/095.jpg,|[[ 729  342]
 [1065  284]
 [1231  694]
 [ 845  783]]|,|[[ 731  346]
 [1074  290]
 [1234  694]
 [ 850  785]]|,0.97257432103806274
/home/khurram/Dicta_data/background02test/background02/tax005.avi/008.jpg,|[[ 768  417]
 [1107  364]
 [1296  774]
 [ 898  862]]|,|[[ 774  417]
 [1105  368]
 [1297  776]
 [ 895  865]]|,0.9799480896583368
/home/khurram/Dicta_data/background02test/background02/tax005.avi/110.jpg,|[[ 733  323]
 [1079  293]
 [1187  722]
 [ 781  772]]|,|[[ 737  322]
 [1071  304]
 [1186  725]
 [ 782  771]]|,0.97955663039097141
/home/khurram/Dicta_data/background02test/background02/tax005.avi/017.jpg,|[[ 743  400]
 [1078  369]
 [1211  766]
 [ 810  822]]|,|[[ 746  401]
 [1074  369]
 [1209  768]
 [ 813  825]]|,0.98322954970901955
/home/khurram/Dicta_data/background02test/background02/tax005.avi/015.jpg,|[[ 745  407]
 [1082  371]
 [1228  773]
 [ 826  837]]|,|[[ 747  410]
 [1089  377]
 [1233  769]
 [ 826  831]]|,0.97319537261607725
/home/khurram/Dicta_data/background02test/background02/tax005.avi/013.jpg,|[[ 764  413]
 [1101  371]
 [1261  777]
 [ 860  850]]|,|[[ 759  417]
 [1106  370]
 [1266  784]
 [ 859  849]]|,0.97697687531300448
/home/khurram/Dicta_data/background02test/background02/tax005.avi/120.jpg,|[[ 752  337]
 [1095  312]
 [1201  735]
 [ 796  778]]|,|[[ 751  337]
 [1098  323]
 [1202  737]
 [ 792  788]]|,0.96671648056418436
/home/khurram/Dicta_data/background02test/background02/tax005.avi/135.jpg,|[[ 807  348]
 [1140  302]
 [1302  709]
 [ 915  782]]|,|[[ 809  345]
 [1142  306]
 [1295  711]
 [ 911  785]]|,0.98487537058607943
/home/khurram/Dicta_data/background02test/background02/tax005.avi/202.jpg,|[[ 830  266]
 [1148  266]
 [1216  629]
