/home/khurram/Dicta_data/background05test/background05/tax005.avi/023.jpg,|[[ 667  223]
 [1094  185]
 [1281  737]
 [ 778  831]]|,|[[ 664  227]
 [1088  186]
 [1281  737]
 [ 771  826]]|,0.97601519103379786
/home/khurram/Dicta_data/background05test/background05/tax005.avi/031.jpg,|[[ 734  199]
 [1161  177]
 [1246  736]
 [ 723  767]]|,|[[ 737  193]
 [1169  177]
 [1250  737]
 [ 722  769]]|,0.98557936928236922
/home/khurram/Dicta_data/background05test/background05/tax005.avi/058.jpg,|[[ 757  231]
 [1196  163]
 [1353  764]
 [ 835  850]]|,|[[ 754  240]
 [1202  161]
 [1345  767]
 [ 825  849]]|,0.96292595107140955
/home/khurram/Dicta_data/background05test/background05/tax005.avi/001.jpg,|[[ 772  250]
 [1196  210]
 [1365  781]
 [ 868  860]]|,|[[ 768  241]
 [1202  208]
 [1361  784]
 [ 865  850]]|,0.96886088643025592
/home/khurram/Dicta_data/background05test/background05/tax005.avi/024.jpg,|[[ 638  224]
 [1070  183]
 [1247  733]
 [ 736  826]]|,|[[ 641  224]
 [1074  185]
 [1249  737]
 [ 754  824]]|,0.96804294620474163
/home/khurram/Dicta_data/background05test/background05/tax005.avi/035.jpg,|[[ 764  197]
 [1187  177]
 [1255  733]
 [ 735  755]]|,|[[ 769  203]
 [1185  177]
 [1256  738]
 [ 719  752]]|,0.96991053912159431
/home/khurram/Dicta_data/background05test/background05/tax005.avi/074.jpg,|[[ 527  174]
 [ 960  167]
 [1128  733]
 [ 651  820]]|,|[[ 529  177]
 [ 960  168]
 [1130  737]
 [ 655  814]]|,0.98653637718466336
/home/khurram/Dicta_data/background05test/background05/tax005.avi/036.jpg,|[[ 760  207]
 [1182  184]
 [1251  738]
 [ 733  763]]|,|[[ 759  210]
 [1184  185]
 [1250  739]
 [ 726  755]]|,0.97550434587382528
/home/khurram/Dicta_data/background05test/background05/tax005.avi/043.jpg,|[[ 889  241]
 [1309  183]
 [1390  750]
 [ 871  792]]|,|[[ 881  242]
 [1311  187]
 [1394  753]
 [ 863  784]]|,0.9462017254687245
/home/khurram/Dicta_data/background05test/background05/tax005.avi/019.jpg,|[[ 698  208]
 [1113  195]
 [1322  753]
 [ 856  843]]|,|[[ 695  209]
 [1122  193]
 [1321  753]
 [ 848  848]]|,0.97755099718989269
/home/khurram/Dicta_data/background05test/background05/tax005.avi/078.jpg,|[[ 569  182]
 [ 998  180]
 [1167  746]
 [ 691  827]]|,|[[ 578  184]
 [1009  176]
 [1169  749]
 [ 690  816]]|,0.97961670609774942
/home/khurram/Dicta_data/background05test/background05/tax005.avi/012.jpg,|[[ 689  217]
 [1104  209]
 [1303  768]
 [ 839  855]]|,|[[ 688  219]
 [1105  209]
 [1304  767]
 [ 833  848]]|,0.98170517943086388
/home/khurram/Dicta_data/background05test/background05/tax005.avi/044.jpg,|[[ 891  247]
 [1309  186]
 [1393  757]
 [ 876  800]]|,|[[ 881  259]
 [1314  195]
 [1393  752]
 [ 866  800]]|,0.92359892134207267
/home/khurram/Dicta_data/background05test/background05/tax005.avi/002.jpg,|[[ 756  255]
 [1178  215]
 [1354  781]
 [ 862  864]]|,|[[ 752  259]
 [1184  220]
 [1353  787]
 [ 847  856]]|,0.95344341967195012
/home/khurram/Dicta_data/background05test/background05/tax005.avi/045.jpg,|[[ 897  243]
 [1317  181]
 [1395  759]
 [ 878  801]]|,|[[ 897  241]
 [1315  180]
 [1393  762]
 [ 866  799]]|,0.96237602670012068
/home/khurram/Dicta_data/background05test/background05/tax005.avi/021.jpg,|[[ 727  247]
 [1143  220]
 [1353  770]
 [ 871  861]]|,|[[ 731  255]
 [1154  227]
 [1354  768]
 [ 863  865]]|,0.97105013769742199
/home/khurram/Dicta_data/background05test/background05/tax005.avi/007.jpg,|[[ 767  229]
 [1179  194]
 [1385  748]
 [ 912  839]]|,|[[ 769  231]
 [1185  193]
 [1376  754]
 [ 912  832]]|,0.98548737840068168
/home/khurram/Dicta_data/background05test/background05/tax005.avi/057.jpg,|[[ 768  234]
 [1206  164]
 [1351  770]
 [ 832  852]]|,|[[ 770  242]
 [1201  169]
 [1344  772]
 [ 816  846]]|,0.95507502020079327
/home/khurram/Dicta_data/background05test/background05/tax005.avi/009.jpg,|[[ 759  234]
 [1171  208]
 [1378  765]
 [ 910  854]]|,|[[ 771  232]
 [1175  209]
 [1377  770]
 [ 915  853]]|,0.96131140039321794
/home/khurram/Dicta_data/background05test/background05/tax005.avi/066.jpg,|[[ 667  210]
 [1099  174]
 [1271  754]
 [ 780  844]]|,|[[ 673  209]
 [1106  177]
 [1268  753]
 [ 768  849]]|,0.98241125400314799
/home/khurram/Dicta_data/background05test/background05/tax005.avi/037.jpg,|[[ 765  216]
 [1182  192]
 [1252  743]
 [ 738  769]]|,|[[ 770  217]
 [1185  193]
 [1250  746]
 [ 722  768]]|,0.9770000081463962
/home/khurram/Dicta_data/background05test/background05/tax005.avi/072.jpg,|[[ 552  202]
 [ 984  187]
 [1153  757]
 [ 674  848]]|,|[[ 560  203]
 [ 992  193]
 [1152  754]
 [ 671  833]]|,0.971258467680989
/home/khurram/Dicta_data/background05test/background05/tax005.avi/061.jpg,|[[ 750  268]
 [1183  210]
 [1351  806]
 [ 843  899]]|,|[[ 754  256]
 [1185  210]
 [1346  818]
 [ 834  896]]|,0.96991940425620304
/home/khurram/Dicta_data/background05test/background05/tax005.avi/071.jpg,|[[ 560  208]
 [ 989  192]
 [1161  759]
 [ 684  849]]|,|[[ 561  209]
 [ 993  193]
 [1168  768]
 [ 686  849]]|,0.98830532862520004
/home/khurram/Dicta_data/background05test/background05/tax005.avi/006.jpg,|[[ 748  241]
 [1160  202]
 [1368  751]
 [ 895  846]]|,|[[ 754  241]
 [1170  206]
 [1370  751]
 [ 898  844]]|,0.97690671056514111
/home/khurram/Dicta_data/background05test/background05/tax005.avi/025.jpg,|[[ 596  196]
 [1038  152]
 [1205  712]
 [ 683  803]]|,|[[ 593  193]
 [1024  145]
 [1201  704]
 [ 706  801]]|,0.96256268036992587
/home/khurram/Dicta_data/background05test/background05/tax005.avi/029.jpg,|[[ 668  203]
 [1101  168]
 [1212  731]
 [ 686  786]]|,|[[ 657  209]
 [1104  169]
 [1218  736]
 [ 673  784]]|,0.95942807325023716
/home/khurram/Dicta_data/background05test/background05/tax005.avi/005.jpg,|[[ 715  241]
 [1130  202]
 [1326  754]
 [ 850  850]]|,|[[ 717  239]
 [1138  206]
 [1330  755]
 [ 850  851]]|,0.99222963262482522
/home/khurram/Dicta_data/background05test/background05/tax005.avi/054.jpg,|[[ 806  220]
 [1242  173]
 [1320  776]
 [ 798  816]]|,|[[ 801  225]
 [1239  178]
 [1312  777]
 [ 785  817]]|,0.95829227456113286
/home/khurram/Dicta_data/background05test/background05/tax005.avi/068.jpg,|[[ 636  217]
 [1065  190]
 [1235  767]
 [ 753  857]]|,|[[ 642  216]
 [1072  192]
 [1233  769]
 [ 751  851]]|,0.98643700630249831
/home/khurram/Dicta_data/background05test/background05/tax005.avi/027.jpg,|[[ 609  185]
 [1051  140]
 [1190  710]
 [ 662  788]]|,|[[ 609  185]
 [1056  145]
 [1185  704]
 [ 579  767]]|,0.89040217913795872
/home/khurram/Dicta_data/background05test/background05/tax005.avi/065.jpg,|[[ 670  232]
 [1100  191]
 [1275  769]
 [ 783  863]]|,|[[ 675  232]
 [1105  193]
 [1271  769]
 [ 785  848]]|,0.97080893984667593
/home/khurram/Dicta_data/background05test/background05/tax005.avi/008.jpg,|[[ 762  231]
 [1177  200]
 [1385  756]
 [ 912  848]]|,|[[ 770  233]
 [1185  196]
 [1387  753]
 [ 891  850]]|,0.96397707208210137
/home/khurram/Dicta_data/background05test/background05/tax005.avi/017.jpg,|[[ 661  184]
 [1078  181]
 [1282  740]
 [ 820  826]]|,|[[ 673  177]
 [1090  176]
 [1282  743]
 [ 817  821]]|,0.96637050390591472
/home/khurram/Dicta_data/background05test/background05/tax005.avi/015.jpg,|[[ 647  187]
 [1064  185]
 [1266  745]
 [ 804  832]]|,|[[ 649  192]
 [1073  194]
 [1264  737]
 [ 803  833]]|,0.98276916235895728
/home/khurram/Dicta_data/background05test/background05/tax005.avi/013.jpg,|[[ 670  209]
 [1086  202]
 [1287  760]
 [ 824  849]]|,|[[ 674  209]
 [1090  204]
 [1280  768]
 [ 818  850]]|,0.9878339684000339
/home/khurram/Dicta_data/background05test/background05/tax005.avi/051.jpg,|[[ 883  252]
 [1314  209]
 [1367  815]
 [ 846  834]]|,|[[ 883  256]
 [1313  210]
 [1370  813]
 [ 832  833]]|,0.96117689271618223
/home/khurram/Dicta_data/background05test/background05/tax005.avi/032.jpg,|[[ 755  194]
 [1180  176]
 [1253  736]
 [ 731  759]]|,|[[ 753  193]
 [1184  177]
 [1257  737]
 [ 723  752]]|,0.97753180154577013
/home/khurram/Dicta_data/background05test/background05/tax005.avi/069.jpg,|[[ 617  226]
 [1044  201]
 [1215  772]
 [ 734  863]]|,|[[ 626  224]
 [1040  203]
 [1217  773]
 [ 738  849]]|,0.96861006617717582
/home/khurram/Dicta_data/background05test/background05/tax005.avi/034.jpg,|[[ 763  193]
 [1187  174]
 [1254  732]
 [ 733  754]]|,|[[ 762  193]
 [1186  177]
 [1252  737]
 [ 720  752]]|,0.97592721927078019
/home/khurram/Dicta_data/background05test/background05/tax005.avi/059.jpg,|[[ 766  228]
 [1204  160]
 [1368  763]
 [ 855  854]]|,|[[ 771  232]
 [1201  161]
 [1362  762]
 [ 850  850]]|,0.979311651804045
/home/khurram/Dicta_data/background05test/background05/tax005.avi/060.jpg,|[[ 765  241]
 [1202  179]
 [1366  777]
 [ 856  867]]|,|[[ 769  240]
 [1201  176]
 [1362  780]
 [ 851  866]]|,0.98828998658061218
/home/khurram/Dicta_data/background05test/background05/tax005.avi/041.jpg,|[[ 872  236]
 [1292  187]
 [1380  748]
 [ 859  786]]|,|[[ 865  241]
 [1298  194]
 [1377  752]
 [ 850  785]]|,0.94926607280470121
/home/khurram/Dicta_data/background05test/background05/tax005.avi/063.jpg,|[[ 714  259]
 [1146  207]
 [1320  791]
 [ 820  887]]|,|[[ 721  257]
 [1153  209]
 [1329  784]
 [ 817  880]]|,0.9785953982440021
/home/khurram/Dicta_data/background05test/background05/tax005.avi/011.jpg,|[[ 720  226]
 [1132  214]
 [1328  773]
 [ 864  858]]|,|[[ 721  226]
 [1136  217]
 [1329  769]
 [ 864  848]]|,0.98194348002018217
/home/khurram/Dicta_data/background05test/background05/tax005.avi/048.jpg,|[[ 893  237]
 [1320  185]
 [1382  781]
 [ 862  808]]|,|[[ 887  241]
 [1312  187]
 [1377  785]
 [ 852  800]]|,0.9459100762390692
/home/khurram/Dicta_data/background05test/background05/tax005.avi/064.jpg,|[[ 685  241]
 [1119  194]
 [1293  778]
 [ 796  874]]|,|[[ 689  242]
 [1121  194]
 [1298  786]
 [ 799  869]]|,0.9834839262593823
/home/khurram/Dicta_data/background05test/background05/tax005.avi/062.jpg,|[[ 725  269]
 [1156  217]
 [1328  801]
 [ 826  894]]|,|[[ 721  273]
 [1161  228]
 [1329  801]
 [ 818  897]]|,0.96640583106591726
/home/khurram/Dicta_data/background05test/background05/tax005.avi/022.jpg,|[[ 702  230]
 [1125  199]
 [1324  748]
 [ 831  841]]|,|[[ 706  233]
 [1137  192]
 [1321  752]
 [ 833  834]]|,0.98161385807799639
/home/khurram/Dicta_data/background05test/background05/tax005.avi/010.jpg,|[[ 762  236]
 [1172  217]
 [1375  772]
 [ 909  856]]|,|[[ 769  236]
 [1178  226]
 [1377  768]
 [ 915  851]]|,0.96192137219103802
/home/khurram/Dicta_data/background05test/background05/tax005.avi/046.jpg,|[[ 884  235]
 [1307  175]
 [1377  759]
 [ 859  795]]|,|[[ 881  239]
 [1306  177]
 [1377  760]
 [ 849  800]]|,0.95759878032362178
/home/khurram/Dicta_data/background05test/background05/tax005.avi/050.jpg,|[[ 897  260]
 [1325  215]
 [1378  818]
 [ 857  836]]|,|[[ 899  264]
 [1328  217]
 [1378  817]
 [ 849  832]]|,0.97100207209677913
/home/khurram/Dicta_data/background05test/background05/tax005.avi/026.jpg,|[[ 594  185]
 [1037  141]
 [1194  705]
 [ 668  791]]|,|[[ 593  177]
 [1041  145]
 [1200  705]
 [ 655  784]]|,0.97384009318015663
/home/khurram/Dicta_data/background05test/background05/tax005.avi/070.jpg,|[[ 585  211]
 [1013  192]
 [1181  762]
 [ 702  852]]|,|[[ 594  208]
 [1026  193]
 [1184  766]
 [ 707  848]]|,0.97767790689849943
/home/khurram/Dicta_data/background05test/background05/tax005.avi/075.jpg,|[[ 511  165]
 [ 946  161]
 [1113  729]
 [ 634  814]]|,|[[ 513  161]
 [ 945  160]
 [1105  737]
 [ 624  807]]|,0.98378995933802005
/home/khurram/Dicta_data/background05test/background05/tax005.avi/020.jpg,|[[ 723  235]
 [1137  215]
 [1350  769]
 [ 878  860]]|,|[[ 721  243]
 [1137  217]
 [1346  769]
 [ 878  858]]|,0.97938372212971014
/home/khurram/Dicta_data/background05test/background05/tax005.avi/073.jpg,|[[ 540  187]
 [ 973  176]
 [1140  741]
 [ 662  830]]|,|[[ 546  193]
 [ 976  177]
 [1138  746]
 [ 658  833]]|,0.98324039422230114
/home/khurram/Dicta_data/background05test/background05/tax005.avi/077.jpg,|[[ 553  173]
 [ 985  168]
 [1156  736]
 [ 678  821]]|,|[[ 555  176]
 [ 994  178]
 [1154  738]
 [ 677  803]]|,0.97208521537476422
/home/khurram/Dicta_data/background05test/background05/tax005.avi/047.jpg,|[[ 889  229]
 [1313  174]
 [1377  764]
 [ 859  795]]|,|[[ 881  226]
 [1312  177]
 [1377  768]
 [ 848  800]]|,0.94128148613492058
/home/khurram/Dicta_data/background05test/background05/tax005.avi/038.jpg,|[[ 770  216]
 [1189  191]
 [1260  743]
 [ 745  769]]|,|[[ 771  216]
 [1190  193]
 [1266  736]
 [ 744  772]]|,0.99456319897239709
/home/khurram/Dicta_data/background05test/background05/tax005.avi/039.jpg,|[[ 799  228]
 [1216  198]
 [1293  755]
 [ 776  783]]|,|[[ 791  225]
 [1216  209]
 [1289  753]
 [ 705  769]]|,0.86107244735407595
/home/khurram/Dicta_data/background05test/background05/tax005.avi/076.jpg,|[[ 526  163]
 [ 961  158]
 [1134  726]
 [ 657  812]]|,|[[ 530  160]
 [ 968  162]
 [1128  720]
 [ 656  800]]|,0.97721371504660448
/home/khurram/Dicta_data/background05test/background05/tax005.avi/049.jpg,|[[ 897  256]
 [1323  208]
 [1380  810]
 [ 859  831]]|,|[[ 897  257]
 [1322  209]
 [1375  817]
 [ 849  834]]|,0.97035038402631169
/home/khurram/Dicta_data/background05test/background05/tax005.avi/033.jpg,|[[ 765  193]
 [1190  174]
 [1260  732]
 [ 738  754]]|,|[[ 763  193]
 [1191  177]
 [1259  736]
 [ 730  753]]|,0.98147735472643149
/home/khurram/Dicta_data/background05test/background05/tax005.avi/028.jpg,|[[ 630  202]
 [1067  161]
 [1194  729]
 [ 666  797]]|,|[[ 626  210]
 [1073  161]
 [1184  736]
 [ 595  787]]|,0.90454950227395603
/home/khurram/Dicta_data/background05test/background05/tax005.avi/040.jpg,|[[ 829  247]
 [1249  209]
 [1331  767]
 [ 809  800]]|,|[[ 833  249]
 [1249  209]
 [1330  769]
 [ 738  785]]|,0.86960383154340382
/home/khurram/Dicta_data/background05test/background05/tax005.avi/056.jpg,|[[ 767  213]
 [1206  149]
 [1333  757]
 [ 812  829]]|,|[[ 771  216]
 [1203  152]
 [1330  752]
 [ 801  835]]|,0.97537798699485379
/home/khurram/Dicta_data/background05test/background05/tax001.avi/030.jpg,|[[ 776  235]
 [1204  140]
 [1327  727]
 [ 805  811]]|,|[[ 785  239]
 [1197  143]
 [1330  735]
 [ 804  817]]|,0.96402460157225611
/home/khurram/Dicta_data/background05test/background05/tax001.avi/053.jpg,|[[ 702  243]
 [1134  173]
 [1318  745]
 [ 813  847]]|,|[[ 705  241]
 [1137  172]
 [1312  737]
 [ 800  849]]|,0.97643821910955475
/home/khurram/Dicta_data/background05test/background05/tax001.avi/055.jpg,|[[ 672  239]
 [1103  179]
 [1286  745]
 [ 788  846]]|,|[[ 673  241]
 [1105  177]
 [1282  737]
 [ 786  842]]|,0.98865413497193433
/home/khurram/Dicta_data/background05test/background05/tax001.avi/052.jpg,|[[ 705  235]
 [1139  162]
 [1320  738]
 [ 813  839]]|,|[[ 707  231]
 [1137  161]
 [1319  746]
 [ 806  847]]|,0.97480703934866209
/home/khurram/Dicta_data/background05test/background05/tax001.avi/014.jpg,|[[ 647  246]
 [1095  201]
 [1252  792]
 [ 718  870]]|,|[[ 641  240]
 [1090  201]
 [1247  785]
 [ 705  864]]|,0.95922950917576
/home/khurram/Dicta_data/background05test/background05/tax001.avi/042.jpg,|[[ 696  247]
 [1132  130]
 [1275  757]
 [ 755  862]]|,|[[ 703  241]
 [1120  129]
 [1271  753]
 [ 736  847]]|,0.9533104809667351
/home/khurram/Dicta_data/background05test/background05/tax001.avi/003.jpg,|[[ 633  229]
 [1074  168]
 [1298  746]
 [ 811  873]]|,|[[ 640  224]
 [1072  166]
 [1295  736]
 [ 813  862]]|,0.96162777403241517
/home/khurram/Dicta_data/background05test/background05/tax001.avi/016.jpg,|[[ 686  234]
 [1128  198]
 [1266  779]
 [ 733  841]]|,|[[ 689  234]
 [1120  193]
 [1265  769]
 [ 720  833]]|,0.96992079736584502
/home/khurram/Dicta_data/background05test/background05/tax001.avi/018.jpg,|[[ 714  267]
 [1151  235]
 [1277  808]
 [ 741  860]]|,|[[ 723  271]
 [1152  233]
 [1272  801]
 [ 721  881]]|,0.95796554135672962
/home/khurram/Dicta_data/background05test/background05/tax001.avi/004.jpg,|[[ 631  224]
 [1070  163]
 [1296  742]
 [ 809  868]]|,|[[ 640  225]
 [1073  164]
 [1297  739]
 [ 808  865]]|,0.97959352426628232
/home/khurram/Dicta_data/background05test/background05/tax001.avi/067.jpg,|[[ 473  183]
 [ 915  157]
 [1120  720]
 [ 643  834]]|,|[[ 481  176]
 [ 914  153]
 [1121  703]
 [ 641  833]]|,0.96930492566222193
/home/khurram/Dicta_data/background05test/background05/tax001.avi/023.jpg,|[[ 712  246]
 [1147  205]
 [1277  766]
 [ 737  823]]|,|[[ 719  240]
 [1135  207]
 [1271  763]
 [ 698  801]]|,0.92725878513874072
/home/khurram/Dicta_data/background05test/background05/tax001.avi/031.jpg,|[[ 769  236]
 [1198  140]
 [1317  734]
 [ 797  817]]|,|[[ 767  242]
 [1194  145]
 [1312  733]
 [ 785  817]]|,0.96202575546976921
/home/khurram/Dicta_data/background05test/background05/tax001.avi/058.jpg,|[[ 604  242]
 [1036  191]
 [1232  750]
 [ 742  858]]|,|[[ 610  241]
 [1040  192]
 [1234  736]
 [ 737  849]]|,0.9763255434607061
/home/khurram/Dicta_data/background05test/background05/tax001.avi/001.jpg,|[[ 635  220]
 [1078  171]
 [1293  761]
 [ 804  879]]|,|[[ 642  223]
 [1090  175]
 [1291  749]
 [ 785  858]]|,0.95213646048668998
/home/khurram/Dicta_data/background05test/background05/tax001.avi/024.jpg,|[[ 734  258]
 [1166  210]
 [1298  768]
 [ 762  828]]|,|[[ 737  258]
 [1164  210]
 [1297  763]
 [ 753  815]]|,0.97377174586844983
/home/khurram/Dicta_data/background05test/background05/tax001.avi/035.jpg,|[[ 779  230]
 [1210  125]
 [1326  739]
 [ 807  821]]|,|[[ 786  225]
 [1208  129]
 [1320  737]
 [ 803  819]]|,0.98021726543329013
/home/khurram/Dicta_data/background05test/background05/tax001.avi/074.jpg,|[[ 465  200]
 [ 902  181]
 [1111  734]
 [ 642  843]]|,|[[ 465  210]
 [ 913  176]
 [1106  735]
 [ 642  837]]|,0.98636796034315732
/home/khurram/Dicta_data/background05test/background05/tax001.avi/036.jpg,|[[ 761  261]
 [1189  150]
 [1309  767]
 [ 794  856]]|,|[[ 759  256]
 [1186  151]
 [1297  770]
 [ 786  848]]|,0.9674527965046007
/home/khurram/Dicta_data/background05test/background05/tax001.avi/043.jpg,|[[ 695  260]
 [1133  145]
 [1278  771]
 [ 755  877]]|,|[[ 700  255]
 [1120  144]
 [1272  771]
 [ 720  865]]|,0.93579381181563703
/home/khurram/Dicta_data/background05test/background05/tax005.avi/030.jpg,|[[ 704  205]
 [1133  180]
 [1228  740]
 [ 704  779]]|,|[[ 706  210]
 [1137  177]
 [1232  743]
 [ 700  768]]|,0.98161572151841081
/home/khurram/Dicta_data/background05test/background05/tax005.avi/053.jpg,|[[ 847  238]
 [1278  195]
 [1343  800]
 [ 823  827]]|,|[[ 839  243]
 [1281  193]
 [1342  801]
 [ 753  818]]|,0.84785627240983341
/home/khurram/Dicta_data/background05test/background05/tax005.avi/055.jpg,|[[ 776  193]
 [1216  138]
 [1319  749]
 [ 798  805]]|,|[[ 769  193]
 [1218  145]
 [1312  751]
 [ 785  801]]|,0.95739881343339828
/home/khurram/Dicta_data/background05test/background05/tax005.avi/052.jpg,|[[ 866  243]
 [1298  199]
 [1356  807]
 [ 835  829]]|,|[[ 865  241]
 [1296  201]
 [1361  817]
 [ 835  833]]|,0.98755543140472779
/home/khurram/Dicta_data/background05test/background05/tax005.avi/014.jpg,|[[ 657  201]
 [1073  197]
 [1273  756]
 [ 812  843]]|,|[[ 658  201]
 [1072  202]
 [1281  752]
 [ 817  850]]|,0.98534297482677269
/home/khurram/Dicta_data/background05test/background05/tax005.avi/042.jpg,|[[ 893  235]
 [1313  180]
 [1400  743]
 [ 880  785]]|,|[[ 881  241]
 [1314  182]
 [1394  746]
 [ 865  785]]|,0.9197222328207868
/home/khurram/Dicta_data/background05test/background05/tax005.avi/003.jpg,|[[ 743  257]
 [1159  216]
 [1343  771]
 [ 858  860]]|,|[[ 742  255]
 [1167  226]
 [1346  767]
 [ 855  849]]|,0.98033735928027221
/home/khurram/Dicta_data/background05test/background05/tax005.avi/016.jpg,|[[ 653  180]
 [1071  178]
 [1273  740]
 [ 811  827]]|,|[[ 658  181]
 [1073  176]
 [1267  737]
 [ 813  834]]|,0.98716130779383893
/home/khurram/Dicta_data/background05test/background05/tax005.avi/018.jpg,|[[ 685  197]
 [1100  188]
 [1309  745]
 [ 846  833]]|,|[[ 691  197]
 [1106  193]
 [1313  736]
 [ 849  831]]|,0.97631493825959692
/home/khurram/Dicta_data/background05test/background05/tax005.avi/004.jpg,|[[ 719  248]
 [1136  210]
 [1324  763]
 [ 843  855]]|,|[[ 723  247]
 [1136  211]
 [1324  762]
 [ 844  854]]|,0.98855869427187726
/home/khurram/Dicta_data/background05test/background05/tax005.avi/067.jpg,|[[ 652  200]
 [1084  171]
 [1252  753]
 [ 763  841]]|,|[[ 658  200]
 [1089  177]
 [1254  753]
 [ 770  835]]|,0.97229677665128444
/home/khurram/Dicta_data/background05test/background05/tax005.avi/023.jpg,|[[ 667  223]
 [1094  185]
 [1281  737]
 [ 778  831]]|,|[[ 664  227]
 [1088  186]
 [1281  737]
 [ 770  817]]|,0.96908466489271061
/home/khurram/Dicta_data/background05test/background05/tax005.avi/031.jpg,|[[ 734  199]
 [1161  177]
 [1246  736]
 [ 723  767]]|,|[[ 739  192]
 [1169  177]
 [1250  737]
 [ 722  769]]|,0.98125918953190761
/home/khurram/Dicta_data/background05test/background05/tax005.avi/058.jpg,|[[ 757  231]
 [1196  163]
 [1353  764]
 [ 835  850]]|,|[[ 770  232]
 [1202  161]
 [1343  769]
 [ 825  849]]|,0.97251290601521279
/home/khurram/Dicta_data/background05test/background05/tax005.avi/001.jpg,|[[ 772  250]
 [1196  210]
 [1365  781]
 [ 868  860]]|,|[[ 768  241]
 [1202  208]
 [1361  784]
 [ 867  855]]|,0.97607721551488513
/home/khurram/Dicta_data/background05test/background05/tax005.avi/024.jpg,|[[ 638  224]
 [1070  183]
 [1247  733]
 [ 736  826]]|,|[[ 641  224]
 [1074  185]
 [1260  696]
 [ 727  818]]|,0.96431156123429307
/home/khurram/Dicta_data/background05test/background05/tax005.avi/035.jpg,|[[ 764  197]
 [1187  177]
 [1255  733]
 [ 735  755]]|,|[[ 769  200]
 [1185  177]
 [1253  736]
 [ 719  752]]|,0.97421610169491524
/home/khurram/Dicta_data/background05test/background05/tax005.avi/074.jpg,|[[ 527  174]
 [ 960  167]
 [1128  733]
 [ 651  820]]|,|[[ 529  177]
 [ 960  168]
 [1130  737]
 [ 578  800]]|,0.92159554711238112
/home/khurram/Dicta_data/background05test/background05/tax005.avi/036.jpg,|[[ 760  207]
 [1182  184]
 [1251  738]
 [ 733  763]]|,|[[ 763  207]
 [1184  185]
 [1250  739]
 [ 728  769]]|,0.9868377350404457
/home/khurram/Dicta_data/background05test/background05/tax005.avi/043.jpg,|[[ 889  241]
 [1309  183]
 [1390  750]
 [ 871  792]]|,|[[ 881  242]
 [1312  183]
 [1392  736]
 [ 865  785]]|,0.94870717320211495
/home/khurram/Dicta_data/background05test/background05/tax005.avi/019.jpg,|[[ 698  208]
 [1113  195]
 [1322  753]
 [ 856  843]]|,|[[ 698  209]
 [1121  193]
 [1321  752]
 [ 848  848]]|,0.98300709830070987
/home/khurram/Dicta_data/background05test/background05/tax005.avi/078.jpg,|[[ 569  182]
 [ 998  180]
