/home/khurram/Dicta_data/background01test/background01/tax005.avi/138.jpg,|[[ 863  228]
 [843 160]
 [934 712]
 [428 786]]|,|[[418 203]
 [832 161]
 [938 721]
 [425 784]]|,0.97634089213013253
/home/khurram/Dicta_data/background01test/background01/tax005.avi/155.jpg,|[[ 650  225]
 [1072  230]
 [1086  806]
 [ 582  803]]|,|[[ 650  226]
 [1072  233]
 [1089  806]
 [ 584  803]]|,0.99374776747671756
/home/khurram/Dicta_data/background01test/background01/tax005.avi/096.jpg,|[[ 907  259]
 [1309  206]
 [1508  753]
 [1041  838]]|,|[[ 905  259]
 [1313  209]
 [1504  758]
 [1040  837]]|,0.98814556836467038
/home/khurram/Dicta_data/background01test/background01/tax005.avi/014.jpg,|[[ 783  294]
 [1160  219]
 [1400  727]
 [ 981  855]]|,|[[ 785  297]
 [1163  226]
 [1400  729]
 [ 977  858]]|,0.98003245468218159
/home/khurram/Dicta_data/background01test/background01/tax005.avi/042.jpg,|[[ 593  182]
 [1014  165]
 [1085  721]
 [ 586  758]]|,|[[ 593  183]
 [1017  169]
 [1081  721]
 [ 589  761]]|,0.98957309929952508
/home/khurram/Dicta_data/background01test/background01/tax005.avi/003.jpg,|[[ 764  302]
 [1137  213]
 [1400  709]
 [ 990  855]]|,|[[ 765  305]
 [1141  212]
 [1400  710]
 [ 991  856]]|,0.99256960823025941
/home/khurram/Dicta_data/background01test/background01/tax005.avi/016.jpg,|[[ 791  298]
 [1169  225]
 [1402  735]
 [ 979  858]]|,|[[ 790  299]
 [1178  225]
 [1403  737]
 [ 977  864]]|,0.9800739844505294
/home/khurram/Dicta_data/background01test/background01/tax005.avi/018.jpg,|[[ 787  294]
 [1169  226]
 [1395  740]
 [ 967  857]]|,|[[ 785  297]
 [1169  229]
 [1392  735]
 [ 959  858]]|,0.96771197411928112
/home/khurram/Dicta_data/background01test/background01/tax005.avi/204.jpg,|[[ 701  241]
 [1109  218]
 [1247  761]
 [ 770  820]]|,|[[ 700  241]
 [1105  227]
 [1250  763]
 [ 769  820]]|,0.98942221131025454
/home/khurram/Dicta_data/background01test/background01/tax005.avi/239.jpg,|[[ 774  196]
 [1192  197]
 [1341  770]
 [ 857  815]]|,|[[ 778  191]
 [1193  199]
 [1345  771]
 [ 856  815]]|,0.98567825923969532
/home/khurram/Dicta_data/background01test/background01/tax005.avi/217.jpg,|[[ 641  138]
 [1080  135]
 [1227  717]
 [ 725  774]]|,|[[ 641  140]
 [1081  137]
 [1226  717]
 [ 721  777]]|,0.98864873044466051
/home/khurram/Dicta_data/background01test/background01/tax005.avi/004.jpg,|[[ 766  299]
 [1140  211]
 [1401  708]
 [ 990  853]]|,|[[ 765  301]
 [1142  214]
 [1400  711]
 [ 993  854]]|,0.98805003231164445
/home/khurram/Dicta_data/background01test/background01/tax005.avi/067.jpg,|[[ 622  136]
 [1051  123]
 [1141  691]
 [ 640  725]]|,|[[ 624  137]
 [1051  129]
 [1137  688]
 [ 641  727]]|,0.98813766997916364
/home/khurram/Dicta_data/background01test/background01/tax005.avi/023.jpg,|[[ 762  277]
 [1156  221]
 [1351  751]
 [ 901  851]]|,|[[ 761  280]
 [1157  224]
 [1352  755]
 [ 899  849]]|,0.98639039321874267
/home/khurram/Dicta_data/background01test/background01/tax005.avi/031.jpg,|[[ 699  232]
 [1114  198]
 [1244  753]
 [ 759  814]]|,|[[ 701  234]
 [1116  201]
 [1242  754]
 [ 762  816]]|,0.98548915509233148
/home/khurram/Dicta_data/background01test/background01/tax005.avi/058.jpg,|[[376 191]
 [809 148]
 [906 700]
 [399 775]]|,|[[376 192]
 [811 152]
 [914 704]
 [397 776]]|,0.97975831630788546
/home/khurram/Dicta_data/background01test/background01/tax005.avi/150.jpg,|[[ 721  201]
 [1153  212]
 [1178  807]
 [ 664  797]]|,|[[ 721  202]
 [1152  214]
 [1177  808]
 [ 664  796]]|,0.99647788456328235
/home/khurram/Dicta_data/background01test/background01/tax005.avi/001.jpg,|[[ 760  296]
 [1137  206]
 [1404  708]
 [ 990  857]]|,|[[ 762  295]
 [1137  209]
 [1405  706]
 [ 983  849]]|,0.98153284424408627
/home/khurram/Dicta_data/background01test/background01/tax005.avi/024.jpg,|[[ 757  270]
 [1155  216]
 [1346  750]
 [ 893  846]]|,|[[ 757  273]
 [1150  224]
 [1345  753]
 [ 889  849]]|,0.97846819947870667
/home/khurram/Dicta_data/background01test/background01/tax005.avi/232.jpg,|[[ 731  172]
 [1157  181]
 [1294  763]
 [ 803  805]]|,|[[ 731  175]
 [1161  184]
 [1297  763]
 [ 800  809]]|,0.98515466216592917
/home/khurram/Dicta_data/background01test/background01/tax005.avi/035.jpg,|[[ 668  195]
 [1087  171]
 [1185  727]
 [ 695  772]]|,|[[ 667  192]
 [1088  169]
 [1185  729]
 [ 697  772]]|,0.99127585296028442
/home/khurram/Dicta_data/background01test/background01/tax005.avi/074.jpg,|[[ 775  156]
 [1197  145]
 [1306  713]
 [ 816  746]]|,|[[ 777  160]
 [1200  148]
 [1306  705]
 [ 818  751]]|,0.98327952680355346
/home/khurram/Dicta_data/background01test/background01/tax005.avi/036.jpg,|[[ 659  188]
 [1079  168]
 [1168  724]
 [ 676  765]]|,|[[ 657  193]
 [1081  171]
 [1169  727]
 [ 681  770]]|,0.98038026224168251
/home/khurram/Dicta_data/background01test/background01/tax005.avi/184.jpg,|[[ 632  264]
 [1023  247]
 [1092  765]
 [ 630  796]]|,|[[ 632  265]
 [1025  252]
 [1090  763]
 [ 633  801]]|,0.98673772084109945
/home/khurram/Dicta_data/background01test/background01/tax005.avi/088.jpg,|[[ 895  227]
 [1301  190]
 [1468  740]
 [ 997  804]]|,|[[ 898  232]
 [1302  193]
 [1469  741]
 [ 994  808]]|,0.97584075027892192
/home/khurram/Dicta_data/background01test/background01/tax005.avi/129.jpg,|[[ 992  209]
 [1421  184]
 [1569  777]
 [1065  818]]|,|[[ 993  209]
 [1424  185]
 [1570  780]
 [1064  817]]|,0.99196982300666303
/home/khurram/Dicta_data/background01test/background01/tax005.avi/145.jpg,|[[ 781  222]
 [1214  224]
 [1272  820]
 [ 755  823]]|,|[[ 780  225]
 [1218  225]
 [1273  821]
 [ 753  825]]|,0.98839195159767312
/home/khurram/Dicta_data/background01test/background01/tax005.avi/043.jpg,|[[ 566  183]
 [ 990  162]
 [1059  721]
 [ 558  763]]|,|[[ 561  185]
 [ 991  163]
 [1058  722]
 [ 562  763]]|,0.98969097273731688
/home/khurram/Dicta_data/background01test/background01/tax005.avi/019.jpg,|[[ 786  289]
 [1170  224]
 [1389  743]
 [ 955  856]]|,|[[ 785  291]
 [1174  222]
 [1390  746]
 [ 960  857]]|,0.98658070079857363
/home/khurram/Dicta_data/background01test/background01/tax005.avi/114.jpg,|[[ 988  251]
 [1400  195]
 [1614  761]
 [1133  847]]|,|[[ 988  252]
 [1402  195]
 [1618  762]
 [1135  849]]|,0.98640151282208965
/home/khurram/Dicta_data/background01test/background01/tax005.avi/164.jpg,|[[531 250]
 [936 226]
 [977 764]
 [495 799]]|,|[[531 249]
 [937 230]
 [977 769]
 [495 802]]|,0.9892474888400512
/home/khurram/Dicta_data/background01test/background01/tax005.avi/169.jpg,|[[515 252]
 [913 225]
 [962 750]
 [493 791]]|,|[[513 250]
 [913 225]
 [963 752]
 [494 793]]|,0.99159646982851402
/home/khurram/Dicta_data/background01test/background01/tax005.avi/221.jpg,|[[ 681  120]
 [1119  124]
 [1261  713]
 [ 759  760]]|,|[[ 681  121]
 [1121  131]
 [1264  710]
 [ 769  765]]|,0.97833013402052815
/home/khurram/Dicta_data/background01test/background01/tax005.avi/182.jpg,|[[ 614  264]
 [1003  247]
 [1068  761]
 [ 608  793]]|,|[[ 615  264]
 [1006  249]
 [1068  761]
 [ 609  793]]|,0.99168276284263746
/home/khurram/Dicta_data/background01test/background01/tax005.avi/159.jpg,|[[ 598  239]
 [1013  231]
 [1031  790]
 [ 536  803]]|,|[[ 594  241]
 [1013  232]
 [1034  789]
 [ 537  804]]|,0.98940953718448676
/home/khurram/Dicta_data/background01test/background01/tax005.avi/078.jpg,|[[ 836  180]
 [1249  164]
 [1373  722]
 [ 892  759]]|,|[[ 834  179]
 [1249  168]
 [1377  720]
 [ 880  752]]|,0.9609356964296315
/home/khurram/Dicta_data/background01test/background01/tax005.avi/012.jpg,|[[ 778  291]
 [1155  214]
 [1398  719]
 [ 980  850]]|,|[[ 775  290]
 [1157  218]
 [1397  725]
 [ 978  850]]|,0.98684418206034896
/home/khurram/Dicta_data/background01test/background01/tax005.avi/161.jpg,|[[556 244]
 [969 228]
 [998 781]
 [506 806]]|,|[[552 242]
 [968 231]
 [991 784]
 [505 805]]|,0.98094844195007536
/home/khurram/Dicta_data/background01test/background01/tax005.avi/044.jpg,|[[ 543  189]
 [ 966  167]
 [1041  722]
 [ 542  768]]|,|[[ 538  193]
 [ 967  169]
 [1041  723]
 [ 542  768]]|,0.986648880349838
/home/khurram/Dicta_data/background01test/background01/tax005.avi/002.jpg,|[[ 761  299]
 [1137  209]
 [1399  709]
 [ 989  855]]|,|[[ 756  301]
 [1138  208]
 [1398  710]
 [ 993  857]]|,0.98498970879408976
/home/khurram/Dicta_data/background01test/background01/tax005.avi/233.jpg,|[[ 731  178]
 [1157  186]
 [1295  767]
 [ 804  809]]|,|[[ 727  178]
 [1157  194]
 [1297  770]
 [ 800  809]]|,0.9808417666206477
/home/khurram/Dicta_data/background01test/background01/tax005.avi/102.jpg,|[[ 924  266]
 [1326  209]
 [1536  758]
 [1067  847]]|,|[[ 931  268]
 [1330  211]
 [1537  761]
 [1067  849]]|,0.96310712472499582
/home/khurram/Dicta_data/background01test/background01/tax005.avi/045.jpg,|[[ 525  193]
 [ 949  166]
 [1021  719]
 [ 522  770]]|,|[[ 521  197]
 [ 946  170]
 [1021  721]
 [ 522  777]]|,0.97658995447338404
/home/khurram/Dicta_data/background01test/background01/tax005.avi/086.jpg,|[[ 893  213]
 [1300  181]
 [1458  735]
 [ 985  793]]|,|[[ 889  209]
 [1306  194]
 [1457  738]
 [ 976  796]]|,0.95453597246403554
/home/khurram/Dicta_data/background01test/background01/tax005.avi/170.jpg,|[[516 255]
 [914 229]
 [963 752]
 [494 792]]|,|[[514 257]
 [914 232]
 [965 754]
 [497 793]]|,0.98725706062865171
/home/khurram/Dicta_data/background01test/background01/tax005.avi/093.jpg,|[[ 899  248]
 [1301  198]
 [1491  745]
 [1024  826]]|,|[[ 898  249]
 [1301  201]
 [1489  749]
 [1024  826]]|,0.99236546803093051
/home/khurram/Dicta_data/background01test/background01/tax005.avi/214.jpg,|[[ 676  175]
 [1101  161]
 [1245  722]
 [ 753  783]]|,|[[ 676  176]
 [1104  164]
 [1249  724]
 [ 753  786]]|,0.99194664481471362
/home/khurram/Dicta_data/background01test/background01/tax005.avi/021.jpg,|[[ 776  285]
 [1166  224]
 [1374  749]
 [ 933  857]]|,|[[ 777  288]
 [1169  226]
 [1377  753]
 [ 930  857]]|,0.98755501118026578
/home/khurram/Dicta_data/background01test/background01/tax005.avi/213.jpg,|[[ 687  195]
 [1106  179]
 [1253  735]
 [ 768  795]]|,|[[ 690  197]
 [1107  184]
 [1253  737]
 [ 769  802]]|,0.98187933056679499
/home/khurram/Dicta_data/background01test/background01/tax005.avi/007.jpg,|[[ 767  296]
 [1141  212]
 [1394  710]
 [ 983  850]]|,|[[ 767  299]
 [1146  216]
 [1393  714]
 [ 984  859]]|,0.97489810252535469
/home/khurram/Dicta_data/background01test/background01/tax005.avi/137.jpg,|[[ 876  222]
 [1309  211]
 [1414  813]
 [ 901  837]]|,|[[ 873  226]
 [1313  211]
 [1418  810]
 [ 896  840]]|,0.96998329525928229
/home/khurram/Dicta_data/background01test/background01/tax005.avi/105.jpg,|[[ 942  262]
 [1348  204]
 [1562  756]
 [1092  847]]|,|[[ 942  265]
 [1345  208]
 [1564  754]
 [1090  849]]|,0.97790786593887613
/home/khurram/Dicta_data/background01test/background01/tax005.avi/057.jpg,|[[374 193]
 [807 149]
 [903 701]
 [396 778]]|,|[[368 193]
 [808 152]
 [905 705]
 [393 783]]|,0.97945406226832865
/home/khurram/Dicta_data/background01test/background01/tax005.avi/009.jpg,|[[ 768  294]
 [1144  212]
 [1395  714]
 [ 981  851]]|,|[[ 769  297]
 [1146  216]
 [1395  718]
 [ 981  857]]|,0.98084723936255835
/home/khurram/Dicta_data/background01test/background01/tax005.avi/066.jpg,|[[ 589  135]
 [1018  119]
 [1108  684]
 [ 605  722]]|,|[[ 588  136]
 [1012  119]
 [1114  689]
 [ 611  720]]|,0.99079476582040438
/home/khurram/Dicta_data/background01test/background01/tax005.avi/115.jpg,|[[ 991  246]
 [1405  191]
 [1615  760]
 [1133  845]]|,|[[ 991  250]
 [1409  194]
 [1616  763]
 [1134  849]]|,0.98000768935024996
/home/khurram/Dicta_data/background01test/background01/tax005.avi/185.jpg,|[[ 643  264]
 [1033  247]
 [1106  765]
 [ 644  796]]|,|[[ 641  265]
 [1033  250]
 [1105  766]
 [ 642  801]]|,0.98649362727484091
/home/khurram/Dicta_data/background01test/background01/tax005.avi/234.jpg,|[[ 734  183]
 [1158  190]
 [1298  770]
 [ 809  812]]|,|[[ 734  185]
 [1159  193]
 [1297  771]
 [ 808  818]]|,0.98675031458031515
/home/khurram/Dicta_data/background01test/background01/tax005.avi/037.jpg,|[[ 652  181]
 [1072  163]
 [1153  720]
 [ 660  756]]|,|[[ 648  177]
 [1072  166]
 [1153  722]
 [ 656  756]]|,0.98554027633102859
/home/khurram/Dicta_data/background01test/background01/tax005.avi/166.jpg,|[[515 251]
 [919 224]
 [964 758]
 [486 798]]|,|[[513 252]
 [917 225]
 [963 761]
 [488 801]]|,0.98721166520982706
/home/khurram/Dicta_data/background01test/background01/tax005.avi/218.jpg,|[[ 659  132]
 [1098  132]
 [1246  716]
 [ 743  769]]|,|[[ 657  145]
 [1105  137]
 [1248  722]
 [ 743  769]]|,0.97230181268754312
/home/khurram/Dicta_data/background01test/background01/tax005.avi/165.jpg,|[[518 249]
 [922 222]
 [966 761]
 [486 799]]|,|[[517 250]
 [924 225]
 [960 769]
 [487 801]]|,0.98157580470464079
/home/khurram/Dicta_data/background01test/background01/tax005.avi/098.jpg,|[[ 915  262]
 [1317  208]
 [1517  754]
 [1050  839]]|,|[[ 913  265]
 [1318  209]
 [1521  757]
 [1058  840]]|,0.96871191135734069
/home/khurram/Dicta_data/background01test/background01/tax005.avi/235.jpg,|[[ 739  185]
 [1162  192]
 [1304  769]
 [ 815  811]]|,|[[ 737  186]
 [1162  192]
 [1305  769]
 [ 818  813]]|,0.9924784117082659
/home/khurram/Dicta_data/background01test/background01/tax005.avi/072.jpg,|[[ 750  149]
 [1176  141]
 [1277  712]
 [ 782  742]]|,|[[ 754  152]
 [1177  145]
 [1275  713]
 [ 784  745]]|,0.98006661324117883
/home/khurram/Dicta_data/background01test/background01/tax005.avi/097.jpg,|[[ 912  264]
 [1313  211]
 [1513  756]
 [1046  842]]|,|[[ 914  265]
 [1312  215]
 [1522  753]
 [1040  839]]|,0.97647847331977777
/home/khurram/Dicta_data/background01test/background01/tax005.avi/061.jpg,|[[426 164]
 [859 129]
 [955 684]
 [449 749]]|,|[[424 162]
 [848 129]
 [956 687]
 [449 752]]|,0.9777587875683138
/home/khurram/Dicta_data/background01test/background01/tax005.avi/222.jpg,|[[ 689  120]
 [1126  128]
 [1263  716]
 [ 763  761]]|,|[[ 689  121]
 [1124  129]
 [1264  719]
 [ 770  768]]|,0.98221065360232596
/home/khurram/Dicta_data/background01test/background01/tax005.avi/121.jpg,|[[ 997  242]
 [1415  196]
 [1608  772]
 [1120  843]]|,|[[ 994  242]
 [1417  198]
 [1609  775]
 [1120  839]]|,0.97405495532669195
/home/khurram/Dicta_data/background01test/background01/tax005.avi/071.jpg,|[[ 728  147]
 [1155  140]
 [1251  712]
 [ 755  739]]|,|[[ 731  144]
 [1151  144]
 [1249  712]
 [ 753  740]]|,0.99236615901964331
/home/khurram/Dicta_data/background01test/background01/tax005.avi/006.jpg,|[[ 765  298]
 [1139  213]
 [1394  712]
 [ 983  852]]|,|[[ 765  300]
 [1141  216]
 [1393  714]
 [ 987  859]]|,0.98420162146871548
/home/khurram/Dicta_data/background01test/background01/tax005.avi/112.jpg,|[[ 978  252]
 [1389  194]
 [1604  757]
 [1126  846]]|,|[[ 977  254]
 [1393  197]
 [1601  761]
 [1121  849]]|,0.95107239948968347
/home/khurram/Dicta_data/background01test/background01/tax005.avi/152.jpg,|[[ 696  209]
 [1127  221]
 [1142  810]
 [ 629  799]]|,|[[ 695  209]
 [1125  225]
 [1142  801]
 [ 633  801]]|,0.98785322087020211
/home/khurram/Dicta_data/background01test/background01/tax005.avi/025.jpg,|[[ 756  262]
 [1156  211]
 [1337  749]
 [ 877  839]]|,|[[ 756  265]
 [1157  207]
 [1337  752]
 [ 881  832]]|,0.98357104616525048
/home/khurram/Dicta_data/background01test/background01/tax005.avi/203.jpg,|[[ 701  244]
 [1109  220]
 [1243  763]
 [ 767  821]]|,|[[ 699  245]
 [1110  225]
 [1248  754]
 [ 770  822]]|,0.98781148149676146
/home/khurram/Dicta_data/background01test/background01/tax005.avi/241.jpg,|[[ 787  200]
 [1206  199]
 [1355  773]
 [ 870  818]]|,|[[ 787  201]
 [1207  201]
 [1356  778]
 [ 865  817]]|,0.98757822204514023
/home/khurram/Dicta_data/background01test/background01/tax005.avi/029.jpg,|[[ 703  246]
 [1114  208]
 [1261  758]
 [ 783  830]]|,|[[ 704  249]
 [1114  209]
 [1266  754]
 [ 784  830]]|,0.99118741563962509
/home/khurram/Dicta_data/background01test/background01/tax005.avi/153.jpg,|[[ 681  221]
 [1107  230]
 [1120  812]
 [ 611  804]]|,|[[ 676  225]
 [1104  233]
 [1119  815]
 [ 609  812]]|,0.97791205526430913
/home/khurram/Dicta_data/background01test/background01/tax005.avi/193.jpg,|[[ 693  256]
 [1091  236]
 [1190  766]
 [ 723  806]]|,|[[ 688  258]
 [1090  242]
 [1184  769]
 [ 722  808]]|,0.98003749330476697
/home/khurram/Dicta_data/background01test/background01/tax005.avi/151.jpg,|[[ 706  210]
 [1136  222]
 [1154  810]
 [ 639  800]]|,|[[ 705  213]
 [1136  226]
 [1152  813]
 [ 641  801]]|,0.98846947095783966
/home/khurram/Dicta_data/background01test/background01/tax005.avi/179.jpg,|[[ 592  267]
 [ 981  248]
 [1040  761]
 [ 579  793]]|,|[[ 594  269]
 [ 975  255]
 [1041  764]
 [ 577  785]]|,0.97402519282876587
/home/khurram/Dicta_data/background01test/background01/tax005.avi/005.jpg,|[[ 765  297]
 [1140  210]
 [1399  708]
 [ 987  852]]|,|[[ 767  300]
 [1144  217]
 [1398  712]
 [ 986  857]]|,0.98032706975068418
/home/khurram/Dicta_data/background01test/background01/tax005.avi/147.jpg,|[[ 764  210]
 [1198  214]
 [1243  809]
 [ 726  807]]|,|[[ 761  209]
 [1197  218]
 [1243  810]
 [ 727  809]]|,0.99145022381256886
/home/khurram/Dicta_data/background01test/background01/tax005.avi/195.jpg,|[[ 696  260]
 [1094  239]
 [1197  768]
 [ 730  814]]|,|[[ 697  262]
 [1093  241]
 [1197  770]
 [ 727  814]]|,0.99133169746349792
/home/khurram/Dicta_data/background01test/background01/tax005.avi/106.jpg,|[[ 950  262]
 [1355  203]
 [1569  756]
 [1099  846]]|,|[[ 947  265]
 [1357  207]
 [1569  760]
 [1096  849]]|,0.95484375679082101
/home/khurram/Dicta_data/background01test/background01/tax005.avi/131.jpg,|[[ 968  206]
 [1399  185]
 [1530  780]
 [1024  815]]|,|[[ 968  208]
 [1400  187]
 [1531  780]
 [1025  817]]|,0.99024205296030965
/home/khurram/Dicta_data/background01test/background01/tax005.avi/209.jpg,|[[ 706  213]
 [1119  193]
 [1264  741]
 [ 787  801]]|,|[[ 703  215]
 [1120  195]
 [1265  737]
 [ 784  800]]|,0.98330345025706045
/home/khurram/Dicta_data/background01test/background01/tax005.avi/171.jpg,|[[521 256]
 [916 230]
 [967 751]
 [501 790]]|,|[[519 258]
 [917 233]
 [969 753]
 [497 792]]|,0.98219976300863987
/home/khurram/Dicta_data/background01test/background01/tax005.avi/054.jpg,|[[395 199]
 [826 156]
 [918 708]
 [411 783]]|,|[[394 198]
 [827 162]
 [922 705]
 [411 785]]|,0.98746031468923878
/home/khurram/Dicta_data/background01test/background01/tax005.avi/210.jpg,|[[ 709  208]
 [1122  189]
 [1265  738]
 [ 786  797]]|,|[[ 706  209]
 [1122  193]
 [1264  738]
 [ 784  800]]|,0.98481510699631358
/home/khurram/Dicta_data/background01test/background01/tax005.avi/177.jpg,|[[ 571  266]
 [ 962  247]
 [1018  761]
 [ 557  795]]|,|[[ 571  274]
 [ 962  249]
 [1019  761]
 [ 561  796]]|,0.98236356334654196
/home/khurram/Dicta_data/background01test/background01/tax005.avi/242.jpg,|[[ 790  205]
 [1209  203]
 [1357  777]
 [ 872  823]]|,|[[ 792  208]
 [1209  208]
 [1361  779]
 [ 872  823]]|,0.98878010989569776
/home/khurram/Dicta_data/background01test/background01/tax005.avi/142.jpg,|[[ 817  236]
 [1249  232]
 [1328  830]
 [ 813  844]]|,|[[ 819  238]
 [1249  235]
 [1329  833]
 [ 808  849]]|,0.98219147964619735
/home/khurram/Dicta_data/background01test/background01/tax005.avi/068.jpg,|[[ 640  136]
 [1069  125]
 [1159  693]
 [ 657  724]]|,|[[ 641  137]
 [1072  128]
 [1162  689]
 [ 656  726]]|,0.99305415124365859
/home/khurram/Dicta_data/background01test/background01/tax005.avi/085.jpg,|[[ 891  207]
 [1298  178]
 [1451  732]
 [ 978  785]]|,|[[ 889  209]
 [1300  177]
 [1448  733]
 [ 977  784]]|,0.9857289027882068
/home/khurram/Dicta_data/background01test/background01/tax005.avi/201.jpg,|[[ 686  244]
 [1094  221]
 [1222  765]
 [ 746  821]]|,|[[ 690  248]
 [1094  225]
 [1216  770]
 [ 745  818]]|,0.9844448785041513
/home/khurram/Dicta_data/background01test/background01/tax005.avi/211.jpg,|[[ 702  204]
 [1117  185]
 [1259  739]
 [ 779  799]]|,|[[ 705  205]
 [1122  190]
 [1259  736]
 [ 778  801]]|,0.98973004405633691
/home/khurram/Dicta_data/background01test/background01/tax005.avi/113.jpg,|[[ 982  251]
 [1394  193]
 [1609  760]
 [1129  847]]|,|[[ 976  251]
 [1395  193]
 [1610  764]
 [1138  847]]|,0.9470332974076805
/home/khurram/Dicta_data/background01test/background01/tax005.avi/205.jpg,|[[ 703  237]
 [1112  213]
 [1252  756]
 [ 775  816]]|,|[[ 703  241]
 [1114  216]
 [1249  758]
 [ 774  817]]|,0.98825671254153569
/home/khurram/Dicta_data/background01test/background01/tax005.avi/027.jpg,|[[ 733  258]
 [1138  213]
 [1299  757]
 [ 830  838]]|,|[[ 738  258]
 [1137  219]
 [1295  760]
 [ 833  837]]|,0.98019938744013202
/home/khurram/Dicta_data/background01test/background01/tax005.avi/149.jpg,|[[ 740  203]
 [1172  210]
 [1203  803]
 [ 689  797]]|,|[[ 737  205]
 [1168  213]
 [1200  802]
 [ 688  797]]|,0.9891299918500408
/home/khurram/Dicta_data/background01test/background01/tax005.avi/065.jpg,|[[ 570  139]
 [ 999  120]
 [1090  684]
 [ 588  725]]|,|[[ 567  140]
 [1002  124]
 [1089  685]
 [ 592  725]]|,0.99035426237052226
